,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_leaf_nodes,param_min_samples_split,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
2,0.008863353729248047,0.0023394905781447856,0.0020155906677246094,3.373669229735166e-05,10,50,100,"{'max_depth': 10, 'max_leaf_nodes': 50, 'min_samples_split': 100}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396743,-0.7110780053793452,-2.594297537761401,-1.216073011184139,0.7042381001542758,1,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.1435250982822198,-8.59685131388463,-2.7777284965921263,2.9179431104190314,1,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593104,-2.9320387640487686,-1.5028492753976157,0.7205362947339903,1,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328472,-3.605937382823824,-1.4471493925739676,1.5313429736386894,1
20,0.008687257766723633,0.0024426711100941838,0.0020188808441162108,3.2929878385796326e-05,1000,100,100,"{'max_depth': 1000, 'max_leaf_nodes': 100, 'min_samples_split': 100}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396743,-0.7110780053793452,-2.594297537761401,-1.216073011184139,0.7042381001542758,1,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.1435250982822198,-8.59685131388463,-2.7777284965921263,2.9179431104190314,1,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593104,-2.9320387640487686,-1.5028492753976157,0.7205362947339903,1,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328472,-3.605937382823824,-1.4471493925739676,1.5313429736386894,1
4,0.008650970458984376,0.001662569161200147,0.00221710205078125,0.00040062138385002445,10,100,100,"{'max_depth': 10, 'max_leaf_nodes': 100, 'min_samples_split': 100}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396743,-0.7110780053793452,-2.594297537761401,-1.216073011184139,0.7042381001542758,1,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.1435250982822198,-8.59685131388463,-2.7777284965921263,2.9179431104190314,1,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593104,-2.9320387640487686,-1.5028492753976157,0.7205362947339903,1,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328472,-3.605937382823824,-1.4471493925739676,1.5313429736386894,1
6,0.008665895462036133,0.0024245440328600717,0.002023124694824219,4.210518008335087e-05,10,1000,100,"{'max_depth': 10, 'max_leaf_nodes': 1000, 'min_samples_split': 100}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396743,-0.7110780053793452,-2.594297537761401,-1.216073011184139,0.7042381001542758,1,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.1435250982822198,-8.59685131388463,-2.7777284965921263,2.9179431104190314,1,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593104,-2.9320387640487686,-1.5028492753976157,0.7205362947339903,1,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328472,-3.605937382823824,-1.4471493925739676,1.5313429736386894,1
18,0.008219289779663085,0.0019568253668725143,0.002029705047607422,4.3470814480013126e-05,1000,50,100,"{'max_depth': 1000, 'max_leaf_nodes': 50, 'min_samples_split': 100}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396743,-0.7110780053793452,-2.594297537761401,-1.216073011184139,0.7042381001542758,1,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.1435250982822198,-8.59685131388463,-2.7777284965921263,2.9179431104190314,1,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593104,-2.9320387640487686,-1.5028492753976157,0.7205362947339903,1,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328472,-3.605937382823824,-1.4471493925739676,1.5313429736386894,1
14,0.009073781967163085,0.0021238170635194007,0.0020356178283691406,4.5509104556228835e-05,100,1000,100,"{'max_depth': 100, 'max_leaf_nodes': 1000, 'min_samples_split': 100}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396743,-0.7110780053793452,-2.594297537761401,-1.216073011184139,0.7042381001542758,1,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.1435250982822198,-8.59685131388463,-2.7777284965921263,2.9179431104190314,1,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593104,-2.9320387640487686,-1.5028492753976157,0.7205362947339903,1,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328472,-3.605937382823824,-1.4471493925739676,1.5313429736386894,1
10,0.008797645568847656,0.0019357106855418772,0.0021963596343994142,0.0004009036134379523,100,50,100,"{'max_depth': 100, 'max_leaf_nodes': 50, 'min_samples_split': 100}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396743,-0.7110780053793452,-2.594297537761401,-1.216073011184139,0.7042381001542758,1,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.1435250982822198,-8.59685131388463,-2.7777284965921263,2.9179431104190314,1,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593104,-2.9320387640487686,-1.5028492753976157,0.7205362947339903,1,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328472,-3.605937382823824,-1.4471493925739676,1.5313429736386894,1
22,0.008299493789672851,0.001937172881369113,0.0022142410278320314,0.0003927768311073556,1000,1000,100,"{'max_depth': 1000, 'max_leaf_nodes': 1000, 'min_samples_split': 100}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396743,-0.7110780053793452,-2.594297537761401,-1.216073011184139,0.7042381001542758,1,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.1435250982822198,-8.59685131388463,-2.7777284965921263,2.9179431104190314,1,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593104,-2.9320387640487686,-1.5028492753976157,0.7205362947339903,1,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328472,-3.605937382823824,-1.4471493925739676,1.5313429736386894,1
12,0.008597612380981445,0.002151972180896135,0.0021961688995361327,0.0003945350935126597,100,100,100,"{'max_depth': 100, 'max_leaf_nodes': 100, 'min_samples_split': 100}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396743,-0.7110780053793452,-2.594297537761401,-1.216073011184139,0.7042381001542758,1,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.1435250982822198,-8.59685131388463,-2.7777284965921263,2.9179431104190314,1,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593104,-2.9320387640487686,-1.5028492753976157,0.7205362947339903,1,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328472,-3.605937382823824,-1.4471493925739676,1.5313429736386894,1
11,0.008392429351806641,0.002247767876914205,0.002401256561279297,0.0004877446903425343,100,50,1000,"{'max_depth': 100, 'max_leaf_nodes': 50, 'min_samples_split': 1000}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396745,-0.7110780053793776,-2.594297537761401,-1.2160730111841453,0.704238100154271,10,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.143525098282357,-8.59685131388463,-2.777728496592154,2.917943110419016,10,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593746,-2.9320387640487686,-1.5028492753976286,0.7205362947339826,10,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328226,-3.605937382823824,-1.4471493925739725,1.531342973638682,10
21,0.009060478210449219,0.002127531685198151,0.0020250320434570313,3.679150183220543e-05,1000,100,1000,"{'max_depth': 1000, 'max_leaf_nodes': 100, 'min_samples_split': 1000}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396745,-0.7110780053793776,-2.594297537761401,-1.2160730111841453,0.704238100154271,10,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.143525098282357,-8.59685131388463,-2.777728496592154,2.917943110419016,10,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593746,-2.9320387640487686,-1.5028492753976286,0.7205362947339826,10,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328226,-3.605937382823824,-1.4471493925739725,1.531342973638682,10
19,0.008465051651000977,0.0018720295981361152,0.002012825012207031,2.785014764938383e-05,1000,50,1000,"{'max_depth': 1000, 'max_leaf_nodes': 50, 'min_samples_split': 1000}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396745,-0.7110780053793776,-2.594297537761401,-1.2160730111841453,0.704238100154271,10,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.143525098282357,-8.59685131388463,-2.777728496592154,2.917943110419016,10,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593746,-2.9320387640487686,-1.5028492753976286,0.7205362947339826,10,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328226,-3.605937382823824,-1.4471493925739725,1.531342973638682,10
15,0.008456707000732422,0.0018730834994547584,0.0020329952239990234,4.1660124844096836e-05,100,1000,1000,"{'max_depth': 100, 'max_leaf_nodes': 1000, 'min_samples_split': 1000}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396745,-0.7110780053793776,-2.594297537761401,-1.2160730111841453,0.704238100154271,10,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.143525098282357,-8.59685131388463,-2.777728496592154,2.917943110419016,10,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593746,-2.9320387640487686,-1.5028492753976286,0.7205362947339826,10,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328226,-3.605937382823824,-1.4471493925739725,1.531342973638682,10
23,0.00865345001220703,0.0024487433480066567,0.002039337158203125,4.952398678745521e-05,1000,1000,1000,"{'max_depth': 1000, 'max_leaf_nodes': 1000, 'min_samples_split': 1000}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396745,-0.7110780053793776,-2.594297537761401,-1.2160730111841453,0.704238100154271,10,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.143525098282357,-8.59685131388463,-2.777728496592154,2.917943110419016,10,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593746,-2.9320387640487686,-1.5028492753976286,0.7205362947339826,10,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328226,-3.605937382823824,-1.4471493925739725,1.531342973638682,10
7,0.008591985702514649,0.002158462720485723,0.0025989055633544923,0.0004897067841422694,10,1000,1000,"{'max_depth': 10, 'max_leaf_nodes': 1000, 'min_samples_split': 1000}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396745,-0.7110780053793776,-2.594297537761401,-1.2160730111841453,0.704238100154271,10,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.143525098282357,-8.59685131388463,-2.777728496592154,2.917943110419016,10,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593746,-2.9320387640487686,-1.5028492753976286,0.7205362947339826,10,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328226,-3.605937382823824,-1.4471493925739725,1.531342973638682,10
5,0.008291339874267578,0.001969490764599467,0.001999235153198242,6.325959759436417e-07,10,100,1000,"{'max_depth': 10, 'max_leaf_nodes': 100, 'min_samples_split': 1000}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396745,-0.7110780053793776,-2.594297537761401,-1.2160730111841453,0.704238100154271,10,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.143525098282357,-8.59685131388463,-2.777728496592154,2.917943110419016,10,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593746,-2.9320387640487686,-1.5028492753976286,0.7205362947339826,10,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328226,-3.605937382823824,-1.4471493925739725,1.531342973638682,10
3,0.008681869506835938,0.002417194836678284,0.0020389556884765625,7.277603620907413e-05,10,50,1000,"{'max_depth': 10, 'max_leaf_nodes': 50, 'min_samples_split': 1000}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396745,-0.7110780053793776,-2.594297537761401,-1.2160730111841453,0.704238100154271,10,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.143525098282357,-8.59685131388463,-2.777728496592154,2.917943110419016,10,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593746,-2.9320387640487686,-1.5028492753976286,0.7205362947339826,10,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328226,-3.605937382823824,-1.4471493925739725,1.531342973638682,10
13,0.008597278594970703,0.001961459229607268,0.0021963596343994142,0.00040091115650150457,100,100,1000,"{'max_depth': 100, 'max_leaf_nodes': 100, 'min_samples_split': 1000}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396745,-0.7110780053793776,-2.594297537761401,-1.2160730111841453,0.704238100154271,10,-1.741378237484486,-1.1387016135705748,-1.2681862197387226,-1.143525098282357,-8.59685131388463,-2.777728496592154,2.917943110419016,10,-1.3196129119876352,-1.067099626825244,-1.1261377445671212,-1.0693573295593746,-2.9320387640487686,-1.5028492753976286,0.7205362947339826,10,-2.5156363636363626,-1.4084839812271928,-0.5001142968153052,0.7944250616328226,-3.605937382823824,-1.4471493925739725,1.531342973638682,10
9,0.008014822006225586,0.0021187385599238323,0.001999044418334961,5.352483825837052e-07,100,10,1000,"{'max_depth': 100, 'max_leaf_nodes': 10, 'min_samples_split': 1000}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396948,-0.7110780053793776,-2.594297537761401,-1.2160730111841496,0.7042381001542694,19,-1.741378237484486,-1.1387016135705748,-1.2681862197387708,-1.143525098282357,-8.59685131388463,-2.7777284965921636,2.917943110419011,19,-1.3196129119876352,-1.067099626825244,-1.1261377445671426,-1.0693573295593746,-2.9320387640487686,-1.5028492753976328,0.7205362947339804,19,-2.5156363636363626,-1.4084839812271928,-0.5001142968153622,0.7944250616328226,-3.605937382823824,-1.4471493925739838,1.5313429736386752,19
8,0.008461189270019532,0.0021583574605764794,0.0020101070404052734,2.2295897977465233e-05,100,10,100,"{'max_depth': 100, 'max_leaf_nodes': 10, 'min_samples_split': 100}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396948,-0.7110780053793776,-2.594297537761401,-1.2160730111841496,0.7042381001542694,19,-1.741378237484486,-1.1387016135705748,-1.2681862197387708,-1.143525098282357,-8.59685131388463,-2.7777284965921636,2.917943110419011,19,-1.3196129119876352,-1.067099626825244,-1.1261377445671426,-1.0693573295593746,-2.9320387640487686,-1.5028492753976328,0.7205362947339804,19,-2.5156363636363626,-1.4084839812271928,-0.5001142968153622,0.7944250616328226,-3.605937382823824,-1.4471493925739838,1.5313429736386752,19
16,0.008072710037231446,0.0021169527520229813,0.0020264625549316407,3.516511590082626e-05,1000,10,100,"{'max_depth': 1000, 'max_leaf_nodes': 10, 'min_samples_split': 100}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396948,-0.7110780053793776,-2.594297537761401,-1.2160730111841496,0.7042381001542694,19,-1.741378237484486,-1.1387016135705748,-1.2681862197387708,-1.143525098282357,-8.59685131388463,-2.7777284965921636,2.917943110419011,19,-1.3196129119876352,-1.067099626825244,-1.1261377445671426,-1.0693573295593746,-2.9320387640487686,-1.5028492753976328,0.7205362947339804,19,-2.5156363636363626,-1.4084839812271928,-0.5001142968153622,0.7944250616328226,-3.605937382823824,-1.4471493925739838,1.5313429736386752,19
17,0.008853960037231445,0.0018664271420395148,0.0020017623901367188,5.3673312436123694e-06,1000,10,1000,"{'max_depth': 1000, 'max_leaf_nodes': 10, 'min_samples_split': 1000}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396948,-0.7110780053793776,-2.594297537761401,-1.2160730111841496,0.7042381001542694,19,-1.741378237484486,-1.1387016135705748,-1.2681862197387708,-1.143525098282357,-8.59685131388463,-2.7777284965921636,2.917943110419011,19,-1.3196129119876352,-1.067099626825244,-1.1261377445671426,-1.0693573295593746,-2.9320387640487686,-1.5028492753976328,0.7205362947339804,19,-2.5156363636363626,-1.4084839812271928,-0.5001142968153622,0.7944250616328226,-3.605937382823824,-1.4471493925739838,1.5313429736386752,19
1,0.00999455451965332,0.003284385181434239,0.0026206493377685545,0.00046093804697015903,10,10,1000,"{'max_depth': 10, 'max_leaf_nodes': 10, 'min_samples_split': 1000}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396948,-0.7110780053793776,-2.594297537761401,-1.2160730111841496,0.7042381001542694,19,-1.741378237484486,-1.1387016135705748,-1.2681862197387708,-1.143525098282357,-8.59685131388463,-2.7777284965921636,2.917943110419011,19,-1.3196129119876352,-1.067099626825244,-1.1261377445671426,-1.0693573295593746,-2.9320387640487686,-1.5028492753976328,0.7205362947339804,19,-2.5156363636363626,-1.4084839812271928,-0.5001142968153622,0.7944250616328226,-3.605937382823824,-1.4471493925739838,1.5313429736386752,19
0,0.009022903442382813,0.002513436955238608,0.002592945098876953,0.0004898535756196065,10,10,100,"{'max_depth': 10, 'max_leaf_nodes': 10, 'min_samples_split': 100}",-1.1162681009515931,-0.7394166321886808,-0.9193047796396948,-0.7110780053793776,-2.594297537761401,-1.2160730111841496,0.7042381001542694,19,-1.741378237484486,-1.1387016135705748,-1.2681862197387708,-1.143525098282357,-8.59685131388463,-2.7777284965921636,2.917943110419011,19,-1.3196129119876352,-1.067099626825244,-1.1261377445671426,-1.0693573295593746,-2.9320387640487686,-1.5028492753976328,0.7205362947339804,19,-2.5156363636363626,-1.4084839812271928,-0.5001142968153622,0.7944250616328226,-3.605937382823824,-1.4471493925739838,1.5313429736386752,19
